"New York, NY", 40.7127281, -74.0060152
"Summit, NJ", 40.7182356, -74.3592296
"Whitehouse Station, NJ", 40.61538, -74.7704409
"Berkeley Heights, NJ", 40.6834349, -74.442653
"Loomis, CA", 38.8212889, -121.1930041
"Dubuque, IA", 42.5006217, -90.6647967
"North Collins, NY", 42.5952947, -78.9407885
"Morristown, NJ", 40.7970382, -74.4809868
"Whitestone, NY", 40.7945457, -73.8184674
"Wharton, NJ", 40.8931546, -74.5818254
"Highland, MD", 39.1791091, -76.9575634
"Indian Rocks Beach, FL", 27.891338, -82.84518880012078
"Saint Peters, PA", 40.1800972, -75.7307542
"Butler, NJ", 41.0037087, -74.3415394
"Lithia, FL", 27.8651063, -82.2268749493648
"Orange, NJ", 40.77117355, -74.23102475098881
"Marietta, GA", 33.9528472, -84.5496148
"Donald, OR", 45.2222599, -122.8413946
"Richmond, CA", 37.9357576, -122.347748
"Pico Rivera, CA", 33.9830688, -118.096735
"Tarzana, CA", 34.1688075, -118.5361198
"Albertson, NY", 40.77222865, -73.64688079266423
"Carteret, NJ", 40.5773266, -74.2282005
"El Sobrante, CA", 37.9774476, -122.2949894
"River Edge, NJ", 40.9287098, -74.0398622
"Fairfield, NJ", 40.2050878, -74.2135004
"Redondo Beach, CA", 33.8455911, -118.3886766
"Easton, MA", 40.6916081, -75.2099866
"Charlottesville, VA", 38.0360726, -78.49973472559668
"Quantico, VA", 38.5228755, -77.29018630447861
"West Lafayette, IN", 40.43624385, -86.92673255999318
"York, PA", 39.962398, -76.727392
"Kensington, MD", 39.0256717, -77.0763375
"Harmans, MD", 39.1573304, -76.6966356
"Laramie, WY", 41.311367, -105.591101
"Brinklow, MD", 39.1659403, -77.015533
"Fort Collins, CO", 40.5508527, -105.0668085
"Brentwood, MD", 38.9431727, -76.9566429
"Beltsville, MD", 39.0361205, -76.928554947974
"Savanna Place, GA", 34.0917654, -84.5696546
"Burke, VA", 48.7882181, -102.5295867
"Crapo, MD", 38.3198447, -76.1310514
"Vadnais Heights, MN", 45.0574659, -93.0738306
"Union City, NJ", 40.7795455, -74.0237512
"Glenn Dale, MD", 38.9835145, -76.79799706150979
"Capitol Heights, MD", 38.8853963, -76.9159441
"El Granada, CA", 37.513127, -122.46731582660925
"Mooresville, AL", 35.5848596, -80.8100724
"Fairfax Station, VA", 38.800859, -77.3256803
"Clinton, MD", 38.7598524, -76.89300604368651
"Edgewater, MD", 38.9358105, -76.55301414304145
"Stafford, VA", 52.8063157, -2.1163818
"Mount Rainier, MD", 38.9415, -76.9649751
"Priceville, AL", 34.5250932, -86.8947271
"Rodeo, CA", 38.0339842, -122.2676656
"Mechanicsville, VA", 41.9044574, -91.2546067
"Groveland, FL", 28.5602149, -81.8561226
"Acworth, GA", 34.0659329, -84.6768796
"Hyattsville, MD", 38.9529442, -76.9408647
"Charles City, IA", 43.0663613, -92.6724112
"Lilburn, GA", 33.8901036, -84.1429719
"Canton, GA", 10.6327697, -83.9527544
"Chaska, MN", 44.7894072, -93.6021791
"Sparks Glencoe, MD", 39.540944749999994, -76.62389138968817
"Piedmont, CA", 37.8243715, -122.231635
"Clackamas, OR", 45.4146516, -122.5532561
"Forest Hills, NY", 40.7195942, -73.8448553
"Marin City, CA", 37.868538, -122.5091404
"Aberdeen, MD", 39.5095556, -76.1641197
"Windsor Mill, MD", 39.3328839, -76.7594179
"Largo, MD", 38.8824538, -76.82857456500106
"Jonesboro, GA", 35.8428646, -90.7034522
"Woodacre, CA", 38.004312, -122.6369379863382
"Trenton, AL", 40.2170575, -74.7429463
"Marbury, MD", 38.5753971, -77.1555344
"Hutchins, TX", 32.6493, -96.7130521
"Rillito, AZ", 32.4147944, -111.1562145
"Patuxent River Estates, MD", 38.9795553, -76.6960783
"Aberdeen Proving Ground, MD", 39.469820999999996, -76.12732513280343
"Athol Springs, NY", 42.769781, -78.8664229
"Oldhams, VA", 38.0026313, -76.6688455
"Union Grove, AL", 34.402263500000004, -86.44629485301036
"Rex, GA", 29.9918981, -90.2524757
"Dunkirk, MD", 38.712250499999996, -76.67464664776816
"McDonough, GA", 40.4376858, -90.6780272
"Fort Washington, MD", 38.749292, -76.99963814188311
"Hawthorne, CA", 33.9188589, -118.3483256
"Towson, MD", 39.396459050000004, -76.61481481790992
"Saint Cloud, FL", 28.2498534, -81.2839038
"Hingham, MA", 42.2417669, -70.8897676
"Marietta, PA", 40.0573456, -76.55311563959538
"Cologne, MN", 44.771629, -93.7813523
"Manning, OR", 45.6648057, -123.1637731
"Madden, MS", 32.6790253, -89.3481218
"Linthicum Heights, MD", 39.2023383, -76.655339
"Lanham, MD", 38.965365000000006, -76.84179265424164
"Clarkston, GA", 33.8095487, -84.2396434
"Madison, AL", 37.7446652, -84.2877219
"Hopewell, VA", 37.3043154, -77.2872001
"Davidsonville, MD", 38.9228697, -76.6277374
"Endwell, NY", 42.1188265, -76.02255801314774
"Warren, OR", 45.8190032, -122.8489928
"Spring Park, MN", 44.9353256, -93.632293
"Shaker Heights, OH", 41.4739419, -81.5370671
"Henderson Hall, VA", 38.86938075, -77.07209683049693
"West Linn, OR", 45.3656761, -122.6123141
"Boring, OR", 45.4300724, -122.3740589
"Mendham, NJ", 40.7759334, -74.6007142
"Pinecliffe, CO", 39.9319312, -105.4283284
"Fairview, OR", 45.5385457, -122.4330512
"Mount Freedom, NJ", 40.8403842, -74.577517
"Cortland, NY", 42.6011813, -76.1804843
"Washington Navy Yard, DC", 38.8738081, -76.99556775352404
"Dacono, CO", 40.060888, -104.94673706030778
"South Riding, VA", 38.918018, -77.517342
"Cabin John, MD", 38.9751833, -77.1587826296193
"Abell, MD", 39.3261388, -76.611737
"Belleair Beach, FL", 27.9230767, -82.8431594
"Simpsonville, MD", 39.1867737, -76.8819189
"Zarephath, NJ", 40.5364924, -74.5746009
"Takoma Park, MD", 38.9778882, -77.0074765
"Mitchellville, MD", 38.929972500000005, -76.81537721089998
"Sun City Center, FL", 27.718086, -82.351759
"Pottersville, NJ", 40.7137119, -74.7218287
"Clifton, VA", 40.8584328, -74.1637553
"Paeonian Springs, VA", 39.1492716, -77.6191576
"Sydney, FL", 27.9633563, -82.2073118
"Colesville, MD", 39.090446, -77.00870426282283
"Chester, NJ", 40.7842667, -74.6968284
"Aspen Hill, MD", 39.09083745, -77.07704917639975
"Wesley Chapel, FL", 28.1866014, -82.36612096903323
"Manville, NJ", 40.5409367, -74.587657
"Brookside, NJ", 40.7942667, -74.5679354
"South Bound Brook, NJ", 40.5534365, -74.531544
"Brighton, CO", 50.8214626, -0.1400561
"Boulder County, CO", 40.102555, -105.3632079
"White House, TN", 36.4688705, -86.66533380000001
"Occoquan, VA", 38.6837271, -77.260261
"Ridgefield, WA", 45.8167616, -122.7433775
"Chatham, NJ", 40.7409242, -74.3836711
"Somerville, NJ", 40.5742696, -74.60988
"Maryvale, MD", 38.7976142, -76.8080257
"Heathsville, VA", 37.9176323, -76.4721741
"Peapack, NJ", 40.7087982, -74.6583872
"Liberty Corner, NJ", 40.6648238, -74.5773795
"Bernardsville, NJ", 40.7186805, -74.5692273
"Fanwood, NJ", 40.6409041, -74.3836416
"Efland, NC", 36.0812507, -79.1691812
"Oldwick, NJ", 40.6726014, -74.7473849
"Redstone Arsenal, AL", 34.62975675, -86.65358022758024
"Kirkwood, MO", 38.5800713, -90.4069177
"Parlin, NJ", 40.4620504, -74.3382037
"Montrose, NY", 41.2523162, -73.9315275
"Glen Echo, MD", 38.9692998, -77.1426965
"Mullica Hill, NJ", 39.7358605, -75.22763055416667
"New Kent, VA", 37.5178648, -76.9783631
"Foggy Bottom, DC", 38.8991136, -77.05472817041277
"Saugus, MA", 42.4648183, -71.010051
"Casselberry, FL", 28.6714702, -81.3382005
"Concord, NH", 43.207178, -71.537476
"Middlesex, NJ", 40.5734911, -74.494037
"Fort Leavenworth, KS", 39.36038775, -94.92530956365255
"Watchung, NJ", 40.6378801, -74.4509863
"Hyde Park, MA", 51.5074889, -0.16223668308067218
"Crane, IN", 35.1678323, 77.0870052
"DeSoto, TX", 32.6060798, -96.86568054679142
"Lake, MS", 32.335228, -89.3346006127473
"Lawrence, MS", 32.3251443, -89.2328394
"Dover, MA", 51.1251275, 1.3134228
"Columbia, IL", 2.8894434, -73.783892
"Newport, RI", 41.4899827, -71.3137707
"Convent Station, NJ", 40.7794692, -74.444335
"DeBary, FL", 28.8830604, -81.3088385
"Saint Paul, OR", 45.2112347, -122.9767666
"Dover, DE", 39.158168, -75.5243682
"Minnesota", 45.9896587, -94.6113288
"Sorrento, FL", 28.8074435, -81.56380980656172
"Harrisburg, PA", 40.2663107, -76.8861122
"Campbell, CA", 37.2870626, -121.9448818
"Sanford, FL", 28.8117297, -81.2680345
"Stirling, NJ", 40.6747257, -74.4933902
"Scappoose, OR", 45.7572997, -122.8743589
"Duarte, CA", 34.1394513, -117.9772873
"Gales Creek, OR", 45.5864279, -123.2141483
"Smithfield, RI", 35.5085531, -78.33936
"Chestnut Hill, MA", 42.3306529, -71.1661647
"Holliston, MA", 42.2000966, -71.4245049
"Hillsborough, NC", 36.0752297, -79.0992279
"Salt Lake County, UT", 40.6632297, -111.9103124
"Gladstone, NJ", 40.7202907, -74.6662746
"Forest Grove, OR", 45.5197452, -123.1114405
"Hermitage, TN", 36.21381235, -86.61299441381456
"Prides Crossing, MA", 42.5598175, -70.8244921
"Lyons, NJ", 40.6847817, -74.5495723
"Stone Mountain, GA", 33.8062166, -84.1457505
"Aylett, VA", 37.7859741, -77.1049728
"Pittsboro, NC", 35.7201229, -79.1771539
"Ashland, VA", 46.2062319, -90.6802594
"Bridgeton, MO", 38.7566055, -90.42352
"Haw River, NC", 36.091526, -79.3641862
"Ozona, FL", 28.0694609, -82.7756574
"West McLean, VA", 38.9320553, -77.1841468
"Annandale, VA", 45.2627428, -94.1244271
"Creve Coeur, MO", 38.6613007, -90.4423653
"Lynnville, TN", 35.3767432, -87.0061171
"Bedminster, NJ", 40.680657, -74.6454373
"Henrietta, MO", 39.2341782, -93.9354988
"Royal Palm Beach, FL", 26.7050822, -80.2279519
"Elk Grove, CA", 38.4087993, -121.3716178
"Andrew, IA", 42.1536292, -90.5923542
"Lincoln Park, NJ", 40.9242652, -74.3020933
"Centerview, MO", 38.7441778, -93.8452176
"Sandston, VA", 46.1310598, -92.8674231
"Atlantic Highlands, NJ", 40.4078865, -74.034306
"Navesink, NJ", 40.4024735, -74.04196536695171
"Township of O&#039;Fallon, IL", 39.969893, -75.03937
"Lincoln, RI", 40.8088861, -96.7077751
"Elizabethport, NJ", 40.6501031, -74.1870888
"Indian Lake Estates, FL", 27.8141828, -81.3786902
"Providence Forge, VA", 40.1801026, -75.5229634
"Wellesley Hills, MA", 42.3081168, -71.2780745
"Lanoka Harbor, NJ", 39.8667856, -74.167917
"Ada, MI", 38.8398935, -83.5051704
"Lockbourne, OH", 39.8092301, -82.972404
"Winter Springs, FL", 28.6987064, -81.3054759
"Virden, IL", 39.5008866, -89.7678747
"Leland, NC", 34.2203056, -78.0335992
"Safety Harbor, FL", 27.9908529, -82.6931553
"Illinois", 40.0796606, -89.4337288
"Owatonna, MN", 44.0839937, -93.2261076
"Dunellen, NJ", 40.5892696, -74.4718201
"Dunedin, FL", 28.0197404, -82.7717684
"Mount Holly, VA", 43.45242, -72.824936
"Washington Grove, MD", 39.1398296, -77.1752588
"Inver Grove Heights, MN", 44.8479039, -93.0428119
"Saint David, IL", 40.4933728, -90.0487284
"Loose Creek, MO", 38.5080955, -91.9573996
"Hurdle Mills, NC", 36.2731957, -79.0475115
"Bayville, NJ", 39.9092852, -74.1548614
"Dexter, MI", 43.7197096, -92.7045548
"Dodge Center, MN", 44.0280202, -92.8547287
"Mountain Lakes, NJ", 40.8948212, -74.4329314
"Lewis Center, OH", 40.1983958, -83.0101843
"Morris Plains, NJ", 40.8364845, -74.47818854051508
"Pompton Plains, NJ", 40.9681536, -74.2957043
"Paulding, OH", 41.1381051, -84.5805082
"Lane, IL", 38.4651663, -100.4776682
"Petersburg, TN", 35.3164005, -86.63681953187918
"Evensville, TN", 35.566425, -84.9533515
"Sweetwater, TN", 35.6014636, -84.4610394
"Mid Florida, FL", 30.055702500000002, -81.90363744258859
"Italy, TX", 32.1840381, -96.8847194
"Vernon Rockville, CT", 41.8522053, -72.4416871
"Palisades, NY", 41.0200545, -73.91116362244986
"Titusville, FL", 28.6122187, -80.8075538
"Newington, VA", 51.3428176, 1.4098229
"Chicago Park, CA", 43.58919945, -79.64897568250672
"Saxapahaw, NC", 35.947868, -79.32073627099352
"Norwood, NJ", 40.9981532, -73.9618039
"Chatsworth, NJ", 39.8176178, -74.5348749
"Miamisburg, OH", 39.6428362, -84.2866083
"Lytle, TX", 29.2330215, -98.797873
"Niles, MI", 41.8297694, -86.2541768
"Dunn Loring, VA", 38.896013499999995, -77.22880385687657
"Macdona, TX", 29.3254637, -98.6951852
"Dutch Flat, CA", 39.206009, -120.8377169
"Somerset, TX", 29.2263504, -98.6577985
"Saint Helena, CA", 38.5052288, -122.4700424
"Tebbetts, MO", 38.6205962, -91.9624023
"Garden City, MI", 37.9716898, -100.8726618
"Millbrae, CA", 37.598958, -122.4009419
"Carlstadt, NJ", 40.8403778, -74.0906974
"Gurley, AL", 34.7017558, -86.3758201
"Stockton, NJ", 40.407883, -74.9782238
"Linn, MO", 39.8652349, -93.1104004
"Keyport, NJ", 40.4331631, -74.1995883
"Ridgefield, NJ", 40.8342669, -74.0087505
"Cupertino, CA", 37.3228934, -122.0322895
"Meadow Vista, CA", 39.0016485, -121.03567537915235
"Riverton, UT", 40.5220027, -111.9391003
"Quinton, VA", -34.4307804, -57.7378549
"Dayton, MD", 39.2392725, -76.9866438
"Manchester, MI", 42.9956397, -71.4547891
"Sutter, CA", 38.9509675, -121.697088
"Girard, IL", 39.4464409, -89.7809301
"Daly City, CA", 37.6904826, -122.47267
"Rockledge, FL", 28.3201553, -80.736647
"Glenarm, IL", 54.9685998, -5.952345
"Croton-on-Hudson, NY", 41.2083836, -73.8901688
"Penn Valley, CA", 39.1948165, -121.19264637070282
"Newman, CA", 37.3139487, -121.0204222
"Oakville, CA", 43.447436, -79.666672
"Millis, MA", 42.1666775, -71.3585805
"Hermann, MO", 38.7042119, -91.4373845
"Mechanicsville, MD", 38.4429021, -76.7438544
"White Plains, MD", 38.3717842, -75.5457562
"Fort Lee, VA", 40.8509333, -73.9701382
"Centreville, VA", 38.84487, -77.43540260778344
"Suitland, MD", 38.848724, -76.9238625
"Kaysville, UT", 41.0349847, -111.9383931
"Beverly, MA", 42.5584284, -70.8800491
"Pluckemin, NJ", 40.6456575, -74.639048
"Atherton, CA", 37.453773, -122.2058272
"Springbrook, IA", 42.1639953, -90.4770365
"Township of Warren, NJ", 40.63065715, -74.52266308479568
"Ironia, NJ", 40.8228774, -74.6257152
"Jamestown, TN", 36.4275699, -84.9318919
"Michigan City, IN", 41.7075394, -86.8950297
"Lake Wales, FL", 27.9014133, -81.5859099
"Middletown, NJ", 40.3898188, -74.1162152
"Brookline Village, MA", 42.3325698, -71.1169495
"Stem, NC", 36.199867, -78.7222261
"Dewitt, IL", 40.1734773, -88.9003733
"Hudsonville, MI", 42.870889, -85.865235
"Charter Township of Commerce, MI", 42.9743066, -85.9206102
"Claremont, MN", 44.0441674, -92.9976958
"Oak Park, MI", 41.8878145, -87.7887615
"Wellington, FL", 26.6586779, -80.2414357
"Athens, IL", 37.9839412, 23.7283052
"Ducktown, TN", 35.0359126, -84.3827013
"Farner, TN", 35.1542448, -84.3151994
"Maryland, NY", 42.5364661, -74.8865453
"Studley, VA", 39.3530598, -100.163744
"East Lake, FL", 28.1089, -82.68774843410688
"Dublin, NC", 34.6568361, -78.726407
"Kentwood, MI", 42.8694731, -85.6447492
"Savage, MN", 44.7779041, -93.3356204
"Auburn, CA", 38.8945939, -121.0739897
"Joelton, TN", 36.3131076, -86.8652772
"Lino Lakes, MN", 45.1602442, -93.0888324
"Rome, GA", 41.7958778, 12.2419059
"Old Westbury, NY", 40.7887113, -73.5995717
"Dowagiac, MI", 41.9842123, -86.1086228
"Prairie Lea, TX", 29.7308365, -97.7540384
"Palmyra, IL", 34.5526608, 38.259261004689264
"Ardmore, TN", 34.9920293, -86.8469471
"Wewahitchka, FL", 30.1127004, -85.2004716
"Williamsburg, MO", 33.1162568, -107.2933602
"Frost, TX", 32.0801526, -96.8066612
"Madisonville, TN", 35.5197984, -84.3635338
"Auxvasse, MO", 39.0180962, -91.8971198
"Rio Medina, TX", 29.87569455, -99.33607964078428
"Belvedere Tiburon, CA", 37.8771208, -122.4616696
"Tovey, IL", 39.5889391, -89.4562045
"Adkins, TX", 29.3930129, -98.2372329
"Conklin, MI", 38.8965009, -77.5166572
"Gold Run, CA", 39.180731, -120.8557726
"Gillette, NJ", 40.6782581, -74.4680716
"Canton, IL", 32.555664, -95.8640507
"San Jose, IL", 37.3361905, -121.890583
"Rhineland, MO", 38.7175443, -91.517388
"Montgomery Village, MD", 39.176755, -77.19368923279158
"Franklin Park, IL", 41.9353084, -87.865618
"Chesterfield, VA", 38.661953, -90.5643258
"Township of Hamilton, NJ", 40.2307818, -74.7236162
"Morrison, MO", 38.6728217, -91.6362808
"Cove City, NC", 35.1873837, -77.3207917
"Arnold, MO", 38.4226711, -90.3758287
"Cleveland, MN", 44.3255219, -93.8377341
"Taylors Island, MD", 38.4576222, -76.3002242
"Delano, TN", 35.265073, -84.5532652
"Rocky Point, NC", 34.4351676, -77.8877638
"Conasauga, TN", 35.004521, -84.7293827
"Decatur, AL", 39.8454163, -88.9524151
"Bellflower, CA", 33.8825705, -118.1167679
"Wasilla, AK", 61.5824216, -149.4425638
"Lakeshore, FL", 27.8572471, -81.4125727
"Emmons, MN", 43.501899, -93.4882675
"Willard, NC", 34.690168, -77.9797079
"Delco, NC", 34.3157241, -78.2247211
"Big Lake, AK", 61.53416735, -149.93947126173936
"Ostrander, OH", 40.266172, -83.2126932
"Waterville, MN", 44.2189914, -93.56797
"Quail Valley, CA", 33.7037115, -117.24747737731151
"Glenwood, MD", 39.5153855, -76.3219032
"Melrose, MA", 42.4564323, -71.064182
"Oxford, NJ", 40.805657499999995, -74.99949695338917
"American Canyon, CA", 38.223457, -122.22704307123536
"North Chelmsford, MA", 42.6389798, -71.3828403
"Westmoreland, TN", 36.5619881, -86.2480443
"Mark Center, OH", 41.2889392, -84.6310648
"Carrollwood, FL", 28.059017599999997, -82.51339612827047
"Citrus Heights, CA", 38.7071247, -121.2810611
"Washington, MI", 38.8950368, -77.0365427
"Wixom, MI", 42.5247729, -83.5363339
"Langeloth, PA", 40.3650691, -80.4139541
"Lone Jack, MO", 38.8708419, -94.1738345
"Dutzow, MO", 38.6043625, -90.9963005
"Macungie, PA", 40.5159304, -75.5551858
"Mount Sterling, MO", 38.4650453, -91.6271103
"Easton, IL", 40.6916081, -75.2099866
"Cocoa, FL", 28.3820058, -80.7796261877344
"Benton, WI", 42.569382, -90.3809239
"San Anselmo, CA", 37.9744323, -122.5615032
"Fountain Hills, AZ", 33.6117105, -111.7173613
"Oilville, VA", 37.7278831, -82.0370701
"Conger, MN", 43.6149554, -93.5282708
"Brookline, MA", 42.3317642, -71.1211635
"Port Richey, FL", 28.2716755, -82.7195451
"Kingsville, MO", 38.7430659, -94.0699427
"Cannonsburg, MI", 43.0539677, -85.470028
"Sahuarita, AZ", 31.9575818, -110.955646
"Moorestown, NJ", 39.9670569, -74.9426677
"Munsey Park, NY", 40.7987119, -73.679852
"Luling, TX", 29.680314, -97.6473265
"Hershey, PA", 40.2854881, -76.6506001
"Columbiana, OH", 40.8886356, -80.6935916
"Grabill, IN", 40.171397, -78.515413
"River Rouge, MI", 42.2729262, -83.1352891
"West Bountiful, UT", 40.8938148, -111.9017866
"East Springfield, OH", 40.450621, -80.8603639
"JBSA Randolph, TX", 29.5290874, -98.27921963445846
"Lexington, MO", 40.7788486, -99.7414869
"Alden, MN", 43.6703382, -93.5761961
"Crab Orchard, TN", 35.908989, -84.8774013
"Blue Ridge, GA", 34.863972, -84.324087
"Martindale, TX", 29.8415233, -97.842618
"Marblehead, MA", 42.500096, -70.8578253
"Camp Lejeune, NC", 34.7378281, -77.4169253
"Otay Mesa, CA", 32.560058, -116.9361338
"Medway, MA", 51.4157386, 0.5687308512408333
"Buffalo Junction, VA", 36.6043973, -78.62983
"Newport Coast, CA", 33.5963719, -117.8268219
"Universal City, TX", 29.5480071, -98.2911235
"Mahoning, OH", 41.2589449, -81.0487057
"East Liverpool, OH", 40.6186756, -80.5772928
"Old Hickory, TN", 36.2597132, -86.6480884
"Mount Clemens, MI", 42.5972563, -82.8779754
"Milford Center, OH", 40.1786706, -83.4354782
"Upper Montclair, NJ", 40.8462107, -74.2012565
"Deer Park, CA", 43.68809, -79.3940935
"Great Neck, NY", 40.8006567, -73.7284647
"El Mirage, AZ", 33.6130338, -112.3244866
"Wheeling, WV", 40.0639616, -80.7209149
"Scarsdale, NY", 40.9880495, -73.7974133
"Loveland, OH", 39.2676804, -84.2746038
"Leming, TX", 29.0716356, -98.4856395
"Beachwood, NJ", 39.939007, -74.1929188
"Alamo, CA", 37.8560145, -121.99359432055684
"Longwood, FL", 28.7008496, -81.3465575
"Fombell, PA", 40.8095093, -80.2017277
"Canton, MI", 32.555664, -95.8640507
"Bryans Road, MD", 38.62537235, -77.08208250390275
"Trenton, OH", 39.4808905, -84.4577222
"Mount Bethel, PA", 40.9048188, -75.1115654
"Placerville, CA", 38.7296252, -120.798546
"Flat Rock, MI", 42.0964314, -83.2918744
"Cherry Hill, NJ", 39.9348351, -75.0307264
"Turtletown, TN", 35.1270224, -84.3535341
"Uhrichsville, OH", 40.3931218, -81.3464998
"Independence, MO", 39.0924792, -94.4137923
"Viera, FL", 28.243006, -80.7301522
"Benton, TN", 35.1742411, -84.6535468
"Jones Creek, GA", 28.9685817, -95.4552208
"West Chester, OH", 39.3303357, -84.408275
"Forreston, TX", 32.2558909, -96.865574
"Holiday, FL", 28.187755, -82.74160807073932
"Playa del Rey, CA", 33.9541453, -118.4388067
"Pismo Beach, CA", 33.7312058, -117.7697509
"Andrews AFB, MD", 38.8056605, -76.87740312386032
"Holy Cross, IA", 42.6005516, -90.9956855
"Atlantic City, NJ", 39.3642852, -74.4229351
"Citrus Park, FL", 28.0783497, -82.5698192
"Bonsall, CA", 33.276247999999995, -117.1996207741447
"Cross Plains, TN", 36.5486597, -86.6961102
"Kensington, OH", 40.7353372, -80.9564777
"Kenilworth, NJ", 40.6760225, -74.289262
"Northfield, NJ", 39.3703942, -74.5501546
"Jamestown, MI", 37.2104434, -76.7738928
"Centerville, UT", 40.9180005, -111.8721601
"Marne, MI", 41.4513786, -95.1113809
"Staples, TX", 29.7814808, -97.8364866
"Truesdale, MO", 38.811714, -91.1304259
"Landover Hills, MD", 38.9431668, -76.8921952
"Jenison, MI", 42.906688, -85.82012777570003
"Palo Verde, AZ", 33.3487145, -112.6774657
"Ten Mile, TN", 35.9134138, -84.0796342
"Unionville Center, OH", 40.1383939, -83.3399191
"Bloomingdale, OH", 40.3428455, -80.8181404
"Waltham, MN", 43.8216451, -92.8771918
"Grover Hill, OH", 41.0192157, -84.4766169
"Trapper Creek, AK", 62.3463115, -150.39255224945293
"Carver, MN", 44.807118, -93.7871792
"Lakeland, MI", 44.9563563, -92.7657594
"Tampa Palms, FL", 28.0861, -82.359
"Eldorado Springs, CO", 39.939326, -105.24955952265292
"Castle Hills, TX", 29.5232851, -98.5164071
"Lansing, MN", 43.7452402, -92.9701918
"Wayland, MI", 41.1477833, -91.661307
"Roselle, NJ", 40.650392499999995, -74.26088332752404
"Foresthill, CA", 39.0019935, -120.82540181422367
"Howard Beach, NY", 40.6578815, -73.8362459
"Chester, VA", 53.1942164, -2.8932097
"Ace, TX", 30.5363152, -94.8243744
"Represa, CA", 33.070976, -117.254784
"Odin, IL", 43.8663451, -94.7427574
"Damascus, OH", 40.9020031, -80.9550891
"Harrells, NC", 34.727551000000005, -78.20144638710032
"Wells, MN", 43.744063, -93.725614
"Shavano Park, TX", 29.5849496, -98.5525194
"Andover, CT", 45.2332985, -93.2913405
"Calumet City, IL", 41.616016, -87.5295837
"Saint Albans, MO", 47.8764525, -55.84721908336874
"Sheridan, CA", 38.9796179, -121.3755114
"Pikesville, MD", 39.385227, -76.70804563060791
"Coopersville, MI", 43.0639112, -85.9347667
"Dexter, MN", 43.7197096, -92.7045548
"Lombard, IL", 47.0783, 5.85362
"Boston, OH", 39.8881269, -81.1984426
"Saint Louis Park, MN", 44.9475726, -93.3569023
"Crystal Beach, FL", 28.0914044, -82.7798243
"South Solon, OH", 39.7378378, -83.6132549
"Farmington, MI", 44.6402434, -93.1435497
"Aliquippa, PA", 40.6102386, -80.267726
"Morrow, GA", 33.5831662, -84.3393683
"Bogota, NJ", 40.8762106, -74.0298621
"Bethpage, TN", 36.4817111, -86.3119346
"Manito, IL", 40.4258736, -89.7792762
"Westmont, IL", 41.7950525, -87.9751964
"Poolesville, MD", 39.1416591, -77.40922893829497
"Sinsinawa, WI", 42.5235323, -90.5400232
"Jericho, NY", 40.78741555, -73.54143501297992
"Severn, MD", 39.1278864, -76.6869128
"Woodlawn, MD", 39.301516, -76.745956
"Roosevelt, AZ", 33.6675484, -111.1342893
"Ladera Ranch, CA", 33.5510165, -117.6385401
"Crystal City, VA", 28.6834097, -99.8274585
"River Ranch, FL", 26.2008949, -80.09817852601626
"Ballston, VA", 38.87924315, -77.11760150099784
"East Cambridge, MA", 42.3680937, -71.0811936
"North Brunswick, NJ", 40.4862174, -74.4518173
"Flanders, NJ", 40.8456549, -74.6948843
"Balch Springs, TX", 32.7287413, -96.6227714
"Lone Tree, CO", 41.4880775, -91.425994
"Pegram, TN", 36.100615, -87.0511151
"Exton, PA", 40.02985865, -75.62897763847262
"Dania, FL", 26.0524224, -80.143929
"Deer Valley, AZ", 33.686086, -112.1185607
"Tacoma, WA", 47.2495798, -122.4398746
"Itasca, IL", 41.9751722, -88.0067509
